cell ,,,,,,,,,,cell ,,,,,,,,,,,cell ,,,,,,,,cell ,,,,,,,,,,,cell ,,,,,,,,,,,cell ,,,,,,,,,,,cell ,,,,,,,,,,,cell ,,,,,,,,,,,cell ,,,,,,,,,,,cell ,,,,,,,,,
1,,,,,,,,,,2,,,,,,,,,,,3,,,,,,,,4,,,,,,,,,,,5,,,,,,,,,,,6,,,,,,,,,,,7,,,,,,,,,,,8,,,,,,,,,,,9,,,,,,,,,,,10,,,,,,,,,
Cell_01_0002_SpTimes,Cell_01_0003_SpTimes,Cell_01_0004_SpTimes,Cell_01_0005_SpTimes,Cell_01_0006_SpTimes,Cell_01_0007_SpTimes,Cell_01_0008_SpTimes,Cell_01_0009_SpTimes,Cell_01_0010_SpTimes,,Cell_01_0011_SpTimes,Cell_01_0012_SpTimes,Cell_01_0013_SpTimes,Cell_01_0014_SpTimes,Cell_01_0015_SpTimes,Cell_01_0016_SpTimes,Cell_01_0017_SpTimes,Cell_01_0018_SpTimes,Cell_01_0019_SpTimes,Cell_01_0020_SpTimes,,Cell_01_0021_SpTimes,Cell_01_0023_SpTimes,Cell_01_0022_SpTimes,Cell_01_0024_SpTimes,Cell_01_0025_SpTimes,Cell_01_0026_SpTimes,Cell_01_0030_SpTimes,,Cell_01_0121_SpTimes,Cell_01_0122_SpTimes,Cell_01_0123_SpTimes,Cell_01_0124_SpTimes,Cell_01_0125_SpTimes,Cell_01_0126_SpTimes,Cell_01_0127_SpTimes,Cell_01_0128_SpTimes,Cell_01_0129_SpTimes,Cell_01_0130_SpTimes,,Cell_01_0031_SpTimes,Cell_01_0032_SpTimes,Cell_01_0033_SpTimes,Cell_01_0034_SpTimes,Cell_01_0035_SpTimes,Cell_01_0036_SpTimes,Cell_01_0037_SpTimes,Cell_01_0038_SpTimes,Cell_01_0039_SpTimes,Cell_01_0040_SpTimes,,Cell_01_0041_SpTimes,Cell_01_0042_SpTimes,Cell_01_0043_SpTimes,Cell_01_0044_SpTimes,Cell_01_0045_SpTimes,Cell_01_0046_SpTimes,Cell_01_0047_SpTimes,Cell_01_0048_SpTimes,Cell_01_0049_SpTimes,Cell_01_0050_SpTimes,,Cell_01_0061_SpTimes,Cell_01_0062_SpTimes,Cell_01_0063_SpTimes,Cell_01_0064_SpTimes,Cell_01_0065_SpTimes,Cell_01_0066_SpTimes,Cell_01_0067_SpTimes,Cell_01_0068_SpTimes,Cell_01_0069_SpTimes,Cell_01_0070_SpTimes,,Cell_01_0071_SpTimes,Cell_01_0072_SpTimes,Cell_01_0073_SpTimes,Cell_01_0074_SpTimes,Cell_01_0075_SpTimes,Cell_01_0076_SpTimes,Cell_01_0077_SpTimes,Cell_01_0078_SpTimes,Cell_01_0079_SpTimes,Cell_01_0080_SpTimes,,Cell_01_0081_SpTimes,Cell_01_0082_SpTimes,Cell_01_0083_SpTimes,Cell_01_0084_SpTimes,Cell_01_0085_SpTimes,Cell_01_0086_SpTimes,Cell_01_0087_SpTimes,Cell_01_0088_SpTimes,Cell_01_0089_SpTimes,Cell_01_0090_SpTimes,,Cell_01_0091_SpTimes,Cell_01_0092_SpTimes,Cell_01_0093_SpTimes,Cell_01_0094_SpTimes,Cell_01_0095_SpTimes,Cell_01_0096_SpTimes,Cell_01_0100_SpTimes,Cell_01_0099_SpTimes,Cell_01_0098_SpTimes,Cell_01_0097_SpTimes
,7.85299,7.46578,6.95581,7.0476,7.78703,,,,,,,,7.57931,,7.00935,,,,,,5.28112,5.89466,5.59766,6.15296,6.5064,6.39781,4.05516,,4.09404,4.14241,4.40161,4.42165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4192,3.46038,2.46218,2.47327,2.49902,4.17433,2.46984,2.51605,2.4916,2.49545,,4.09593,4.08332,4.13914,4.00926,4.12827,4.01733,3.93508,3.84593,3.82975,4.07338,,5.33749,5.32483,5.39703,5.41949,5.42635,5.37984,5.48895,5.36125,5.38485,5.40815,,4.88941,4.82103,4.76214,4.72595,4.71068,4.66926,4.45427,4.53424,4.60409,4.58632
,7.89388,7.50167,6.98789,7.08472,7.81802,,,,,,,,7.61095,,7.04279,,,,,,5.30228,5.91946,5.62176,6.18091,6.53744,6.42781,4.07645,,4.11394,4.16561,4.41773,4.43402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.43142,3.47236,2.47509,2.48564,2.51072,4.18569,2.48022,2.5293,2.50395,2.507,,4.1206,4.10458,4.16105,4.03053,4.14783,4.03581,3.9548,3.8671,3.84789,4.09137,,5.36243,5.3527,5.42311,5.44428,5.45723,5.40667,5.51632,5.38927,5.41313,5.43719,,4.91269,4.84327,4.78537,4.75,4.7343,4.69061,4.47639,4.55446,4.62955,4.61183
,7.93233,7.55862,7.05662,7.11185,7.85593,,,,,,,,7.63914,,7.07619,,,,,,5.33735,5.95317,5.65275,6.21808,6.57109,6.45698,4.10217,,4.13165,4.18449,4.44301,4.44642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44472,3.48565,2.48722,2.49593,2.52338,4.19743,2.49353,2.54198,2.51636,2.51853,,4.13989,4.12697,4.18129,4.05242,4.16712,4.05328,3.97321,3.88465,3.87011,4.11222,,5.39248,5.37388,5.44869,5.47141,5.48065,5.42692,5.54624,5.41424,5.43684,5.4634,,4.9358,4.86732,4.80705,4.77327,4.75603,4.71398,4.49774,4.57524,4.64921,4.63245
,7.96389,7.60505,7.08603,7.14439,7.89414,,,,,,,,7.67868,,7.10688,,,,,,5.36087,5.97941,5.67658,6.24429,6.61072,6.48385,4.12249,,4.1502,4.2074,4.4605,4.4572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.45586,3.4958,2.50036,2.50843,2.53599,4.27902,2.50586,2.55304,2.52903,2.53023,,4.15834,4.14375,4.20451,4.07081,4.18635,4.0735,3.99214,3.90142,3.8898,4.13217,,5.41759,5.40002,5.47536,5.49811,5.50568,5.45366,5.57188,5.43553,5.4664,5.48801,,4.95859,4.89153,4.82937,4.7984,4.77899,4.73718,4.51898,4.59772,4.67375,4.65243
,7.99271,7.6448,7.13276,7.17283,7.95373,,,,,,,,7.71668,,7.14642,,,,,,5.38696,6.00876,5.69803,6.27547,6.64434,6.50679,4.14174,,4.16622,4.22362,4.48258,4.47071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46828,3.50843,2.51137,2.51916,2.54812,4.28975,2.51633,2.56301,2.54248,2.54307,,4.17765,4.16525,4.22667,4.09004,4.20581,4.09031,4.01028,3.92105,3.90818,4.15258,,5.44537,5.42309,5.50263,5.52538,5.53126,5.47825,5.60338,5.46183,5.49497,5.51511,,4.9803,4.91354,4.85282,4.8249,4.8017,4.75838,4.5386,4.61819,4.69613,4.67776
,,7.67582,7.17688,7.20064,7.98417,,,,,,,,7.75884,,7.18353,,,,,,5.41381,6.03634,5.72747,6.30066,6.67007,6.54338,4.15795,,4.18536,4.24307,4.50136,4.48371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47947,3.51989,2.52537,2.52985,2.56058,4.30218,2.52901,2.57559,2.55488,2.5547,,4.19806,4.18375,4.24607,4.10881,4.22771,4.109,4.02924,3.9381,3.92936,4.17345,,5.47206,5.44883,5.52709,5.55188,5.56213,5.50294,5.62881,5.48628,5.52359,5.54032,,5.00759,4.93766,4.87343,4.84578,4.8224,4.7814,4.55945,4.63932,4.71946,4.69925
,,7.7133,7.2066,7.22914,,,,,,,,,7.79503,,7.21015,,,,,,5.43896,6.0606,5.75254,6.32164,6.69961,6.56972,4.1822,,4.20362,4.26633,4.52641,4.49579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4921,3.52996,2.53662,2.54094,2.57412,4.31363,2.54005,2.58591,2.56828,2.56581,,4.21878,4.20546,4.26838,4.12738,4.24549,4.12817,4.04987,3.95716,3.94695,4.19176,,5.4998,5.47299,5.55347,5.57959,5.59234,5.53382,5.65612,5.51053,5.55114,5.5694,,5.02737,4.96107,4.89824,4.86844,4.84734,4.8038,4.58096,4.65907,4.74405,4.72049
,,7.74288,7.23848,7.26258,,,,,,,,,7.83265,,7.24436,,,,,,5.46049,6.08373,5.77315,6.35231,6.734,6.59733,4.20564,,4.22391,4.28465,4.54846,4.50918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.50461,3.54257,2.54986,2.55288,2.58838,4.33736,2.55528,2.59789,2.57939,2.57753,,4.24164,4.22376,4.2879,4.14872,4.26449,4.14606,4.07033,3.97565,3.96314,4.21081,,5.52448,5.49671,5.58109,5.60573,5.618,5.56108,5.68333,5.53891,5.57711,5.59634,,5.04991,4.98398,4.92001,4.89162,4.87102,4.82635,4.60318,4.67934,4.76717,4.74271
,,7.76825,7.28278,7.29471,,,,,,,,,7.86716,,7.29204,,,,,,5.48633,6.10787,5.80085,6.3882,6.76379,6.62234,4.22546,,4.24274,4.30714,4.57066,4.52373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51689,3.55643,2.5591,2.56606,2.59956,4.37402,2.56564,2.60981,2.59213,2.59056,,4.2619,4.24364,4.30677,4.16599,4.28385,4.16459,4.0883,3.99538,3.98183,4.2302,,5.55234,5.51831,5.60483,5.63305,5.64468,5.58608,5.70857,5.56338,5.60221,5.6236,,5.07464,5.00811,4.94269,4.91331,4.89436,4.8469,4.62349,4.70037,4.79101,4.76447
,,7.80597,7.31478,7.32228,,,,,,,,,7.90071,,7.33702,,,,,,5.51173,6.13648,5.82685,6.42551,6.79131,6.64796,4.24514,,4.26168,4.32323,4.58947,4.53883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52936,3.56698,2.57167,2.57677,2.61215,4.38555,2.57802,2.62131,2.60416,2.60315,,4.28024,4.26441,4.32774,4.18602,4.30088,4.18337,4.10667,4.01366,3.99865,4.2503,,5.58016,5.54564,5.6325,5.66091,5.67044,5.62169,5.7366,5.59114,5.62451,5.65168,,5.09559,5.03053,4.96621,4.93588,4.91873,4.87174,4.64665,4.72304,4.81055,4.78687
,,7.83738,7.35476,7.354,,,,,,,,,7.94339,,7.36579,,,,,,5.53223,6.16584,5.85832,6.45301,6.81464,6.67638,4.26676,,4.28401,4.34801,4.60961,4.55563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54046,3.57954,2.58503,2.58732,2.62268,4.4085,2.5909,2.63382,2.61552,2.61563,,4.30044,4.2853,4.34914,4.20645,4.32191,4.20134,4.12473,4.02857,4.0196,4.27084,,5.6062,5.57048,5.65969,5.6879,5.69979,5.64972,5.76113,5.61409,5.65113,5.67576,,5.11964,5.05325,4.98854,4.95804,4.94091,4.89231,4.66834,4.74378,4.83533,4.80798
,,7.86759,7.38843,7.38244,,,,,,,,,7.98078,,7.40311,,,,,,5.55573,6.19217,5.88875,6.48359,6.85031,6.70516,4.28373,,4.30476,4.36933,4.63217,4.57147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55216,3.61807,2.59737,2.60041,2.63395,4.42087,2.6032,2.64562,2.62784,2.62695,,4.31892,4.30564,4.3698,4.22537,4.34389,4.21987,4.14917,4.04599,4.03959,4.28958,,5.63738,5.59773,5.68669,5.71267,5.72728,5.67471,5.78645,5.64237,5.67754,5.70442,,5.14408,5.07642,5.01316,4.98229,4.96594,4.91588,4.69111,4.76446,4.85698,4.83063
,,7.89811,7.41973,7.41752,,,,,,,,,,,7.43198,,,,,,5.57759,6.22415,5.91235,6.51547,6.87322,6.73432,4.30159,,4.32241,4.39008,4.65212,4.58691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56409,3.64003,2.60881,2.61293,2.64494,4.43234,2.61553,2.65987,2.63988,2.63863,,4.34096,4.32518,4.38924,4.2441,4.36434,4.23903,4.16744,4.06473,4.05744,4.30792,,5.66362,5.62397,5.7153,5.7348,5.75209,5.70104,5.81345,5.66511,5.70982,5.73163,,5.16744,5.09759,5.03424,5.00756,4.98706,4.93624,4.71275,4.78667,4.87895,4.8534
,,7.92336,7.47247,7.45597,,,,,,,,,,,7.46771,,,,,,5.6,6.24674,5.93923,6.54385,6.89961,6.77268,4.32563,,4.34309,4.40824,4.67548,4.60495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57758,3.65266,2.62156,2.62688,2.65744,4.44325,2.62686,2.67202,2.65474,2.65165,,4.35823,4.34391,4.40733,4.26229,4.38283,4.25943,4.18696,4.08238,4.07717,4.32896,,5.69052,5.64741,5.74249,5.76118,5.77866,5.72678,5.83871,5.69322,5.73629,5.75554,,5.193,5.12566,5.05731,5.03192,5.00937,4.95718,4.73489,4.80839,4.90025,4.87793
,,7.95886,7.50093,7.49269,,,,,,,,,,,7.5043,,,,,,5.62891,6.27662,5.96,6.57725,6.94217,6.80231,4.34379,,4.36317,4.4281,4.70441,4.62247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.59119,3.6869,2.63366,2.63712,2.66809,4.46733,2.63906,2.68322,2.66634,2.66428,,4.37703,4.36457,4.42854,4.28102,4.4039,4.27683,4.20714,4.1023,4.09468,4.35069,,5.71249,5.67521,5.76788,5.78878,5.8041,5.75597,5.86846,5.71739,5.76225,5.78242,,5.21463,5.14993,5.08036,5.05556,5.03119,4.97779,4.7581,4.82847,4.92128,4.90007
,,7.99029,7.53531,7.53673,,,,,,,,,,,7.5452,,,,,,5.65424,6.29911,5.9867,6.60641,6.96691,6.83154,4.3642,,4.38077,4.45107,4.72746,4.64154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.60281,3.70165,2.64423,2.64805,2.68159,4.47785,2.65055,2.6958,2.67852,2.67708,,4.39811,4.38775,4.44969,4.29899,4.42467,4.29351,4.22584,4.12134,4.11669,4.3701,,5.74065,5.69969,5.79353,5.81387,5.83162,5.7813,5.89102,5.74153,5.78848,5.80869,,5.24063,5.17009,5.10044,5.07858,5.05374,5.00496,4.78138,4.85092,4.94608,4.92267
,,,7.56201,7.57376,,,,,,,,,,,7.58839,,,,,,5.67763,6.32861,6.01357,6.63856,7.01422,6.86351,4.3842,,4.40214,4.47072,4.75216,4.66181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.61399,3.71466,2.65588,2.66109,2.69469,4.54769,2.66227,2.7073,2.69166,2.68923,,4.41724,4.40416,4.46887,4.31931,4.44254,4.30911,4.24491,4.13696,4.13547,4.39067,,5.76674,5.72655,5.81727,5.84044,5.86456,5.80824,5.9193,5.76574,5.81278,5.83667,,5.26254,5.19362,5.12658,5.10114,5.07986,5.02804,4.80344,4.87313,4.96816,4.94342
,,,7.58753,7.61186,,,,,,,,,,,7.62406,,,,,,5.70195,6.3584,6.0412,6.67811,7.04352,6.90569,4.40202,,4.42372,4.49121,4.77535,4.6848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.62689,3.7263,2.66712,2.68514,2.70628,4.55883,2.67407,2.71865,2.70342,2.70222,,4.4363,4.42381,4.49305,4.33683,4.46127,4.32964,4.2633,4.15541,4.15472,4.41265,,5.79502,5.75705,5.84483,5.86826,5.88674,5.83056,5.94286,5.7892,5.84009,5.86533,,5.28282,5.21437,5.14902,5.12616,5.10162,5.05153,4.82527,4.89343,4.99341,4.96684
,,,7.62084,7.63789,,,,,,,,,,,7.69198,,,,,,5.72799,6.38352,6.06613,6.69842,7.07165,6.93645,4.42092,,4.46344,4.51096,4.79677,4.70726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.63624,3.73889,2.67761,2.69633,2.71821,4.58109,2.68499,2.73043,2.71581,2.71374,,4.45379,4.44628,4.51136,4.35828,4.48009,4.34709,4.28319,4.17599,4.17193,4.43426,,5.82005,5.77666,5.87297,5.8925,5.91416,5.86168,5.9752,5.81518,5.86586,5.88675,,5.30711,5.23774,5.16862,5.15092,5.12361,5.07292,4.84709,4.91685,5.01645,4.98938
,,,7.65411,7.6722,,,,,,,,,,,7.71946,,,,,,5.75321,6.40789,6.0909,6.73226,7.1,6.96461,4.44234,,4.47808,4.53185,4.81491,4.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.64777,3.75057,2.68988,2.70878,2.73083,4.6049,2.69756,2.74634,2.72859,2.72538,,4.47466,4.46711,4.53045,4.37879,4.49833,4.36871,4.30033,4.19436,4.19223,4.45342,,5.84506,5.80698,5.89945,5.92119,5.94321,5.89057,6.00599,5.84007,5.89138,5.9183,,5.33236,5.26193,5.19263,5.17244,5.14427,5.09453,4.8686,4.93893,5.03802,5.01277
,,,7.69067,7.71223,,,,,,,,,,,7.75776,,,,,,5.77505,6.43589,6.11912,6.76357,7.14379,6.9894,4.45954,,4.49699,4.5522,4.83843,4.75394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65987,3.77453,2.70305,2.72148,2.74153,4.61684,2.71013,2.75739,2.73759,2.7397,,4.49483,4.48744,4.54914,4.3997,4.51801,4.38329,4.3224,4.21419,4.21197,4.47012,,5.86889,5.8292,5.92496,5.94853,5.96847,5.9127,6.03179,5.86159,5.92017,5.9449,,5.35368,5.28458,5.21485,5.19426,5.16744,5.11685,4.89057,4.9591,5.06011,5.03531
,,,7.7237,7.73829,,,,,,,,,,,7.78755,,,,,,5.79926,6.46359,6.15383,6.79617,7.16509,7.01128,4.48304,,4.51338,4.57279,4.8552,4.77803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67207,3.78638,2.71412,2.73215,2.75165,4.63967,2.7217,2.77101,2.74901,2.75182,,4.51431,4.50611,4.57103,4.41912,4.5365,4.39992,4.34059,4.23295,4.23147,4.49084,,5.89598,5.85389,5.95252,5.97426,5.996,5.93947,6.0584,5.89045,5.94313,5.97041,,5.37851,5.30748,5.2386,5.21867,5.19049,5.13757,4.91162,4.9804,5.08443,5.05578
,,,7.75401,7.77663,,,,,,,,,,,7.82795,,,,,,5.82557,6.48509,6.18084,6.82686,7.1933,7.0366,4.5028,,4.53528,4.59254,4.87499,4.80019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68754,3.79793,2.72609,2.74466,2.76439,4.65114,2.73281,2.78368,2.76082,2.764,,4.53282,4.52693,4.59232,4.44072,4.55685,4.41923,4.36181,4.25369,4.25249,4.5137,,5.91838,5.88052,5.98061,6.00211,6.02321,5.9654,6.08251,5.91559,5.96956,5.99589,,5.40196,5.33258,5.26226,5.23944,5.21002,5.16317,4.93421,5.0036,5.10728,5.08063
,,,7.79222,7.84347,,,,,,,,,,,7.86411,,,,,,5.8507,6.51745,6.20362,6.85795,7.21566,7.06297,4.52044,,4.55659,4.61158,4.90002,4.82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.69863,3.82248,2.73671,2.75707,2.77681,4.67587,2.74508,2.79547,2.77346,2.77634,,4.55058,4.5468,4.61232,4.45931,4.57485,4.43896,4.38014,4.27344,4.27179,4.53327,,5.94486,5.91254,6.00683,6.02711,6.05061,5.99661,6.11021,5.93973,5.99792,6.02357,,5.42715,5.35375,5.28484,5.26173,5.23269,5.18219,4.95507,5.02381,5.1286,5.10294
,,,7.82185,7.86961,,,,,,,,,,,7.89754,,,,,,5.87925,6.55616,6.22693,6.88146,7.25103,7.08555,4.53951,,4.57507,4.63287,4.91792,4.85286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.70829,3.8352,2.74903,2.7696,2.78796,4.68921,2.75603,2.80883,2.78469,2.78641,,4.57218,4.56779,4.63308,4.47804,4.59523,4.45349,4.39956,4.29058,4.29409,4.55707,,5.96894,5.93917,6.03355,6.05558,6.0765,6.02331,6.13612,5.96704,6.02498,6.05292,,5.45105,5.37518,5.30833,5.28602,5.25518,5.20399,4.97462,5.04635,5.14678,5.12676
,,,7.85136,7.90087,,,,,,,,,,,7.93497,,,,,,5.90235,6.58759,6.24973,6.90956,7.32425,7.10674,4.55998,,4.59607,4.64903,4.94395,4.8799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72056,3.84746,2.76354,2.78165,2.80146,4.70092,2.76978,2.82112,2.79958,2.79962,,4.59299,4.58587,4.65523,4.49768,4.61594,4.47007,4.4216,4.30533,4.31296,4.57805,,5.99781,5.96684,6.05831,6.08339,6.10562,6.04807,6.16258,5.99559,6.05007,6.07859,,5.47238,5.39949,5.33098,5.30882,5.27761,5.22652,4.99492,5.06803,5.16951,5.14958
,,,7.88733,7.9369,,,,,,,,,,,7.97421,,,,,,5.92339,6.61077,6.27667,6.94377,7.35455,7.14148,4.57826,,4.61337,4.67096,4.96437,4.90935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73386,3.85813,2.77448,2.79232,2.81378,4.73624,2.78109,2.83397,2.81018,2.8137,,4.61385,4.60769,4.67589,4.5168,4.63473,4.48644,4.43826,4.32229,4.33081,4.59688,,6.02303,5.98985,6.08371,6.10793,6.13315,6.07409,6.18853,6.01935,6.07628,6.10836,,5.49555,5.42079,5.3542,5.33171,5.29968,5.24792,5.01524,5.09082,5.19232,5.1718
,,,7.92432,7.96616,,,,,,,,,,,,,,,,,5.94731,6.64044,6.29962,6.97103,7.38135,7.16868,4.59994,,4.6331,4.69129,4.98951,4.9326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.74549,3.86785,2.78551,2.80574,2.82651,4.76051,2.79209,2.8449,2.8221,2.82504,,4.63259,4.62701,4.69781,4.53918,4.65512,4.50469,4.4576,4.3397,4.34704,4.61735,,6.05071,6.01744,6.11358,6.13329,6.1584,6.09886,6.24188,6.04667,6.10427,6.13121,,5.51873,5.44509,5.37749,5.35439,5.3205,5.26856,5.03596,5.11168,5.21383,5.19437
,,,7.95354,,,,,,,,,,,,,,,,,,5.97342,6.66186,6.32435,7.00131,7.41671,7.19597,4.62196,,4.65469,4.7108,5.00899,4.96492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75772,3.87955,2.79667,2.81778,2.83849,4.77194,2.80375,2.85758,2.83478,2.83765,,4.6507,4.64558,4.71622,4.55782,4.67447,4.5225,4.47614,4.35698,4.36496,4.63968,,6.07503,6.04152,6.14113,6.16564,6.18651,6.12423,6.27121,6.07177,6.13022,6.15997,,5.54491,5.46842,5.39957,5.38049,5.34333,5.29126,5.05703,5.13388,5.2342,5.21658
,,,7.98117,,,,,,,,,,,,,,,,,,5.99834,6.73009,6.34835,7.03264,7.44026,7.22575,4.63954,,4.67497,4.72972,5.04936,5.00011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.76943,3.8869,2.80772,2.8305,2.85119,4.80613,2.81609,2.86943,2.8469,2.85021,,4.66991,4.66848,4.73503,4.57795,4.69149,4.53869,4.49623,4.37764,4.38486,4.65913,,6.10277,6.06505,6.17511,6.19345,6.211,6.15195,6.29883,6.09573,6.15698,6.18468,,5.56755,5.49348,5.42312,5.40301,5.36528,5.314,5.07993,5.15554,5.25452,5.2405
,,,,,,,,,,,,,,,,,,,,,6.02264,6.76003,6.37587,7.05944,7.47245,7.25192,4.66087,,4.69222,4.77151,5.07072,5.02921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78082,3.89202,2.82146,2.84203,2.86409,4.82993,2.82628,2.87936,2.85764,2.86087,,4.6904,4.68742,4.75611,4.59781,4.71385,4.55628,4.5148,4.39487,4.4034,4.67962,,6.12716,6.09042,6.19702,6.22075,6.23747,6.18315,6.32577,6.12424,6.18661,6.20919,,5.58947,5.51585,5.44678,5.42421,5.38958,5.33711,5.10161,5.17433,5.28078,5.26074
,,,,,,,,,,,,,,,,,,,,,6.04628,6.78868,6.39929,7.09263,7.49545,7.27777,4.68086,,4.71388,4.78957,5.09321,5.0658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79211,3.90417,2.83256,2.85384,2.87545,4.86801,2.83886,2.89169,2.8712,2.87224,,4.71013,4.70998,4.77651,4.61721,4.73219,4.57569,4.53483,4.41631,4.42449,4.70088,,6.15373,6.1183,6.22416,6.24581,6.26283,6.20835,6.35619,6.14841,6.21264,6.23564,,5.61456,5.5412,5.46941,5.44678,5.4127,5.3588,5.12222,5.19992,5.30263,5.28348
,,,,,,,,,,,,,,,,,,,,,6.06618,6.81321,6.42516,7.1328,7.52409,7.30838,4.70031,,4.73299,4.81025,5.11619,5.09615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.80307,3.91834,2.84357,2.86442,2.88744,4.87937,2.85163,2.90479,2.88288,2.88473,,4.73029,4.72877,4.79897,4.63757,4.75225,4.59191,4.5538,4.43395,4.44389,4.72164,,6.1764,6.14693,6.25053,6.27035,6.29188,6.23697,6.38161,6.17432,6.23614,6.2597,,5.63651,5.56321,5.49187,5.47226,5.43483,5.38095,5.14502,5.22043,5.32226,5.30526
,,,,,,,,,,,,,,,,,,,,,6.08886,6.84827,6.45431,7.16251,7.56104,7.33483,4.72338,,4.75222,4.82737,5.13438,5.12876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.81478,3.92869,2.85608,2.87583,2.90073,4.89085,2.86293,2.91669,2.89553,2.8985,,4.7523,4.75117,4.81738,4.65531,4.7717,4.61159,4.57435,4.45508,4.46071,4.74005,,6.20984,6.16935,6.27904,6.29757,6.31851,6.26324,6.40597,6.19808,6.26277,6.2904,,5.6624,5.58665,5.51381,5.49495,5.4581,5.40239,5.16647,5.24365,5.34445,5.32795
,,,,,,,,,,,,,,,,,,,,,6.11205,6.87564,6.47624,7.19073,7.59295,7.36362,4.74109,,4.77269,4.8499,5.15903,5.1547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82713,3.94085,2.86902,2.88875,2.914,4.9026,2.87352,2.92714,2.90801,2.9128,,4.7728,4.77121,4.8358,4.67605,4.78964,4.62799,4.59465,4.47462,4.48395,4.75842,,6.23276,6.19471,6.30568,6.32274,6.34578,6.28336,6.43308,6.22287,6.28998,6.31522,,5.68924,5.61069,5.53688,5.51763,5.4836,5.42665,5.18558,5.26709,5.36811,5.34963
,,,,,,,,,,,,,,,,,,,,,6.13351,6.90883,6.50665,7.2332,7.61789,7.39526,4.76337,,4.79245,4.87226,5.18025,5.18118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83854,3.95253,2.88008,2.90067,2.92621,4.93841,2.88639,2.93884,2.92078,2.92588,,4.79497,4.79502,4.85608,4.69495,4.80878,4.64625,4.61321,4.49329,4.50197,4.77636,,6.25934,6.2259,6.3337,6.34718,6.3745,6.30841,6.46143,6.24621,6.31725,6.33927,,5.71444,5.6335,5.56211,5.54061,5.50777,5.44985,5.2084,5.28934,5.39014,5.36959
,,,,,,,,,,,,,,,,,,,,,6.16161,6.93254,6.53565,7.26191,7.64905,7.42752,4.78348,,4.81263,4.89149,5.20025,5.21847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85176,3.96513,2.89588,2.9126,2.93891,4.95138,2.89926,2.95133,2.93416,2.93667,,4.81465,4.817,4.8748,4.71613,4.82927,4.66367,4.62949,4.51045,4.52083,4.79662,,6.2869,6.2519,6.36435,6.37503,6.404,6.3362,6.48913,6.27361,6.34304,6.36658,,5.7368,5.65661,5.58291,5.56556,5.53052,5.4702,5.23003,5.3103,5.41218,5.39155
,,,,,,,,,,,,,,,,,,,,,6.18388,6.96496,6.56403,7.29805,7.67155,7.45781,4.80356,,4.82993,4.91113,5.2194,5.25011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86428,3.97711,2.90726,2.92402,2.95275,4.96281,2.91114,2.96212,2.94655,2.948,,4.83574,4.83648,4.89856,4.73727,4.84872,4.68032,4.65186,4.52982,4.53923,4.81462,,6.31222,6.27804,6.38958,6.40167,6.43783,6.35854,6.51323,6.30019,6.37281,6.3914,,5.75945,5.678,5.60247,5.58752,5.55193,5.49248,5.25269,5.33169,5.43435,5.4154
